2 1
1 3
2 4
3 10
4 9
6 5
7 5
5 11
8 6
6 12
9 7
10 8
10 9
11 13
13 12
1 14
1 15
2 16
2 17
7 18
8 19
20 26
27 20
28 20
21 25
21 26
29 21
30 21
22 23
23 24
23 25
31 24
32 25
33 26
34 26
13 20
35 36
35 41
35 42
35 43
36 37
37 38
37 39
39 40
39 44
39 45
40 46
40 47
36 48
24 40
