1 3
2 3
3 4
6 5
7 5
5 11
8 6
6 12
9 7
10 8
10 9
11 13
13 12
7 14
8 15
9 16
18 17
17 22
18 19
18 20
20 21
20 23
20 24
21 25
21 26
28 27
29 27
30 28
31 29
32 30
32 31
29 33
30 34
31 35
36 47
49 36
50 36
51 36
37 38
38 39
52 38
53 38
39 40
54 39
55 39
40 41
56 40
57 40
41 42
58 41
59 41
43 42
60 42
61 42
43 44
43 48
44 45
62 44
45 46
63 45
64 45
46 47
65 46
66 46
67 47
68 47
69 80
82 69
83 69
84 69
70 71
71 72
85 71
86 71
72 73
87 72
88 72
73 74
89 73
90 73
74 75
91 74
92 74
76 75
93 75
94 75
76 77
76 81
77 78
95 77
78 79
96 78
97 78
79 80
98 79
99 79
100 80
101 80
3 10
13 17
21 32
27 37
28 70
