-11.3604 -1.6657 0.9424
-10.6002 -0.4179 0.4402
-10.5366 -0.3368 -1.1093
-8.4469 1.0078 -1.2082
-6.0558 0.4571 -1.1594
-5.545 -0.8561 -0.505
-7.4121 0.3064 -1.7301
-7.5758 -0.4767 -2.6964
-9.8082 0.9274 -1.6364
-12.3908 -1.6555 0.5814
-11.3746 -1.6746 2.0339
-10.8701 -2.5766 0.5934
-9.5859 -0.4457 0.8472
-11.0986 0.4738 0.83
-11.5556 -0.3312 -1.5061
-10.0342 -1.2265 -1.4982
-8.2545 1.5947 -0.4596
-5.3809 0.7655 -1.9619
-6.0552 1.2495 -0.4046
-5.4967 -1.6516 -1.2543
-6.2739 -1.1717 0.2481
-10.3262 1.817 -1.2715
-9.8591 0.9489 -2.7286
-4.1973 -0.7012 0.1101
