1 2
1 3
4 2
5 2
6 2
7 3
8 3
9 3
11 10
12 10
10 16
13 11
11 17
14 12
15 13
15 14
16 18
18 17
12 19
13 20
14 21
23 22
22 27
23 24
23 25
25 26
25 28
25 29
26 30
26 31
33 32
34 32
35 33
36 34
37 35
37 36
34 38
35 39
36 40
41 52
54 41
55 41
56 41
42 43
43 44
57 43
58 43
44 45
59 44
60 44
45 46
61 45
62 45
46 47
63 46
64 46
48 47
65 47
66 47
48 49
48 53
49 50
67 49
50 51
68 50
69 50
51 52
70 51
71 51
72 52
73 52
74 85
87 74
88 74
89 74
75 76
76 77
90 76
91 76
77 78
92 77
93 77
78 79
94 78
95 78
79 80
96 79
97 79
81 80
98 80
99 80
81 82
81 86
82 83
100 82
83 84
101 83
102 83
84 85
103 84
104 84
105 85
106 85
1 15
18 22
26 37
32 42
33 75
