2 1
3 1
1 7
4 2
2 8
5 3
6 4
6 5
7 9
9 8
3 10
4 11
5 12
14 13
13 18
14 15
14 16
16 17
16 19
16 20
17 21
17 22
24 23
25 23
26 24
27 25
28 26
28 27
25 29
26 30
27 31
32 43
45 32
46 32
47 32
33 34
34 35
48 34
49 34
35 36
50 35
51 35
36 37
52 36
53 36
37 38
54 37
55 37
39 38
56 38
57 38
39 40
39 44
40 41
58 40
41 42
59 41
60 41
42 43
61 42
62 42
63 43
64 43
65 76
78 65
79 65
80 65
66 67
67 68
81 67
82 67
68 69
83 68
84 68
69 70
85 69
86 69
70 71
87 70
88 70
72 71
89 71
90 71
72 73
72 77
73 74
91 73
74 75
92 74
93 74
75 76
94 75
95 75
96 76
97 76
1 6
9 13
17 28
23 33
24 66
