1 2
1 3
1 4
2 5
7 6
8 6
6 12
9 7
7 13
10 8
11 9
11 10
12 14
14 13
8 15
9 16
10 17
18 19
18 24
18 25
18 26
19 20
19 27
19 28
20 21
21 22
21 23
23 29
23 30
32 31
33 31
34 32
35 33
36 34
36 35
33 37
34 38
35 39
40 41
40 45
41 44
41 46
41 47
42 43
42 44
42 48
42 49
44 50
44 51
40 52
53 64
66 53
67 53
68 53
54 55
55 56
69 55
70 55
56 57
71 56
72 56
57 58
73 57
74 57
58 59
75 58
76 58
60 59
77 59
78 59
60 61
60 65
61 62
79 61
62 63
80 62
81 62
63 64
82 63
83 63
84 64
85 64
2 11
14 20
23 36
31 43
32 54
