1 2
2 3
2 4
3 5
2 6
8 7
9 7
7 13
10 8
8 14
11 9
12 10
12 11
13 15
15 14
9 16
10 17
11 18
20 19
19 24
20 21
20 22
22 23
22 25
22 26
23 27
23 28
30 29
31 29
32 30
33 31
34 32
34 33
31 35
32 36
33 37
38 49
51 38
52 38
53 38
39 40
40 41
54 40
55 40
41 42
56 41
57 41
42 43
58 42
59 42
43 44
60 43
61 43
45 44
62 44
63 44
45 46
45 50
46 47
64 46
47 48
65 47
66 47
48 49
67 48
68 48
69 49
70 49
71 82
84 71
85 71
86 71
72 73
73 74
87 73
88 73
74 75
89 74
90 74
75 76
91 75
92 75
76 77
93 76
94 76
78 77
95 77
96 77
78 79
78 83
79 80
97 79
80 81
98 80
99 80
81 82
100 81
101 81
102 82
103 82
3 12
15 19
23 34
29 39
30 72
