-8.4552 -2.5577 -1.2042
-7.4938 -1.9296 -0.4001
-9.4284 -2.5872 -0.8941
-8.2235 -2.992 -2.0963
-7.853 -1.5315 0.4731
-3.3915 -1.2591 -1.4908
-3.6652000000000005 -1.6036 -0.1702
-4.426900000000001 -1.1545 -2.432
-4.984 -1.8537 0.2475
-5.7515 -1.4039 -2.0202
-6.0612 -1.758 -0.6763
-2.0882000000000005 -1.0563 -1.7161
-2.2474000000000003 -1.6749 0.8157
-1.3410000000000002 -1.2327 -0.6117
-4.223400000000001 -0.9013 -3.4015
-5.1511000000000005 -2.1045 1.2244
-6.4938 -1.3233 -2.7188
1.8901999999999999 -2.5141 -0.7382
1.8146999999999998 -2.9815 0.735
0.6386999999999998 -2.4707 1.4256
0.6973999999999998 -1.5278 2.4314
-0.3410000000000002 -1.2281 3.0748
1.9150999999999998 -0.781 2.8637
2.8179 -2.8669 -1.1929
1.0514999999999999 -2.9129 -1.3116
1.8673999999999997 -1.4245 -0.792
2.7458 -2.6878 1.2157
1.8263999999999998 -4.0742 0.7577
2.6654 -1.5006 3.1989
1.6929999999999998 -0.1571 3.7356
6.8731 0.7347 -0.8172
5.8664 1.5144 -0.2177
6.5495 -0.5071 -1.3916
4.5377 1.0511 -0.1928
5.2207 -0.9698 -1.3652
4.196400000000001 -0.1989 -0.7636
6.187 2.7139 0.3337
8.153 1.1896 -0.8366
8.6128 2.4354 -0.2877
7.4985 3.2997 0.3747
7.2789 -1.0753 -1.8284
3.8179 1.633 0.2429
5.0077 -1.8769 -1.7874
9.0822 2.9994 -1.0966
9.3858 2.2062 0.449
7.7475 3.4787 1.4228
7.4422 4.2701 -0.1233
