1 2
2 3
5 4
6 4
7 5
8 6
9 7
9 8
6 10
7 11
8 12
9 13
2 4
14 15
23 14
24 14
25 14
15 16
26 15
27 15
16 22
28 16
29 16
17 20
17 22
30 17
18 19
20 18
31 18
32 18
33 19
34 19
20 21
35 22
36 22
5 19
