-10.6688 -2.6804 -1.9188
-8.3967 -2.3202 -0.7526
-6.2531 -2.0117 0.3803
-5.3108 -1.0339 0.4305
-7.6683 -1.8572 0.5334
-9.9409 -2.2182 -0.6366
-5.6731 0.1488 0.646
-11.7482 -2.5882 -1.7838
-10.3708 -2.0642 -2.7695
-10.4333 -3.7242 -2.1357
-8.1221 -3.3583 -0.9625
-8.059 -1.7025 -1.59
-5.9431 -2.9168 0.2277
-7.979 -2.4823 1.3734
-7.9528 -0.8261 0.7595
-10.2223 -1.1815 -0.4321
-10.2837 -2.8346 0.199
-1.2085000000000004 -1.2591 -1.4908
-1.4822000000000006 -1.6036 -0.1702
-2.243900000000001 -1.1545 -2.432
-2.801 -1.8537 0.2475
-3.5685000000000002 -1.4039 -2.0202
-3.8782000000000005 -1.758 -0.6763
0.09479999999999933 -1.0563 -1.7161
-0.06440000000000046 -1.6749 0.8157
0.8419999999999996 -1.2327 -0.6117
-2.040400000000001 -0.9013 -3.4015
-2.9681000000000006 -2.1045 1.2244
-4.3108 -1.3233 -2.7188
4.0732 -2.5141 -0.7382
3.9976999999999996 -2.9815 0.735
2.8217 -2.4707 1.4256
2.8804 -1.5278 2.4314
1.8419999999999996 -1.2281 3.0748
4.0981 -0.781 2.8637
5.0009 -2.8669 -1.1929
3.2344999999999997 -2.9129 -1.3116
4.0504 -1.4245 -0.792
4.9288 -2.6878 1.2157
4.009399999999999 -4.0742 0.7577
4.8484 -1.5006 3.1989
3.8759999999999994 -0.1571 3.7356
9.0933 1.0354 -0.3588
8.756699999999999 0.551 0.925
8.0678 1.2778 -1.2995
7.3999999999999995 0.3151 1.2481
6.7231 1.0405 -0.9679
6.3689 0.5532 0.3099
8.2903 1.6292 -2.2325
7.16 -0.0373 2.1765
6.0009 1.2292 -1.6678
10.0933 -1.4963 -0.5423
11.5133 -1.5749 -0.7185
11.8348 -1.7276 -2.2225
13.350499999999998 -1.8202 -2.5058
11.9009 -2.4386 -0.1724
11.9788 -0.663 -0.3361
11.426499999999999 -0.8701 -2.764
11.3493 -2.6308 -2.6017
13.780899999999999 -2.6859 -1.9984
13.8584 -0.9171 -2.1614
13.5191 -1.9265 -3.579
22.0257 -5.879 -2.4937
14.8584 3.6951 1.572
16.171 3.2206 1.9053
16.8285 2.4552 0.7286
18.2346 1.9037 1.0854
18.8928 1.1364 -0.093
20.2969 0.5796 0.267
20.930799999999998 -0.1361 -0.8623
20.372 -1.2841 -1.3163
20.8487 -2.0979 -2.3917
21.1949 -3.5166 -1.8761
21.6806 -4.4629 -3.0064
21.9794 0.3317 -1.3674
21.1479 -6.3455 -2.0422
22.8249 -5.8314 -1.7513
22.360799999999998 -6.5011 -3.3259
16.135199999999998 2.61 2.8094
16.778299999999998 4.1001 2.1288
16.9123 3.1357 -0.1232
16.1863 1.6247 0.4294
18.144399999999997 1.2293 1.9418
18.881 2.7375 1.3741
18.9865 1.8115 -0.949
18.2391 0.3082 -0.3822
20.2145 -0.1101 1.1112
20.935299999999998 1.411 0.5809
19.5666 -1.5868 -0.8673
21.7262 -1.6647 -2.8797
20.0503 -2.1641 -3.1341
20.3077 -3.9496 -1.4045
21.978299999999997 -3.4339 -1.1171
20.9005 -4.5494 -3.7677
22.5707 -4.038 -3.4785
