-8.6842 -1.9254 -1.0429
-7.7509 -1.998 -0.2865
-8.0442 -2.2992 0.8413
6.6992 1.0354 -0.3588
6.3626 0.551 0.925
5.6737 1.2778 -1.2995
5.0059 0.3151 1.2481
4.329 1.0405 -0.9679
3.9748 0.5532 0.3099
5.8962 1.6292 -2.2325
4.7659 -0.0373 2.1765
3.6068 1.2292 -1.6678
2.5455 0.3041 0.6508
8.7296 -1.6657 0.9424
9.4898 -0.4179 0.4402
9.5534 -0.3368 -1.1093
11.6431 1.0078 -1.2082
14.0342 0.4571 -1.1594
14.545 -0.8561 -0.505
12.677900000000001 0.3064 -1.7301
12.514199999999999 -0.4767 -2.6964
10.2818 0.9274 -1.6364
7.699199999999999 -1.6555 0.5814
8.7154 -1.6746 2.0339
9.219899999999999 -2.5766 0.5934
10.5041 -0.4457 0.8472
8.9914 0.4738 0.83
8.5344 -0.3312 -1.5061
10.0558 -1.2265 -1.4982
11.8355 1.5947 -0.4596
14.7091 0.7655 -1.9619
14.0348 1.2495 -0.4046
14.5933 -1.6516 -1.2543
13.816099999999999 -1.1717 0.2481
9.7638 1.817 -1.2715
10.2309 0.9489 -2.7286
