2 1
1 3
2 4
3 10
4 9
6 5
7 5
5 11
8 6
6 12
9 7
10 8
10 9
11 13
13 12
1 14
1 15
2 16
2 17
7 18
8 19
20 21
20 26
20 27
20 28
21 22
22 23
22 24
24 25
24 29
24 30
25 31
25 32
34 33
35 33
33 40
36 34
34 39
37 35
38 36
38 37
39 42
40 41
41 42
35 43
36 44
37 45
41 46
41 47
42 48
42 49
13 21
25 38
