2 1
1 6
2 3
2 4
4 5
4 7
4 8
5 9
5 10
11 12
12 13
12 14
12 15
5 11
17 16
18 16
19 17
20 18
21 19
19 29
21 20
21 22
22 25
24 23
25 23
23 29
26 24
27 25
28 26
28 27
29 30
31 29
33 30
32 31
34 31
33 32
36 32
35 34
37 35
37 36
16 38
17 39
20 40
24 41
26 42
27 43
34 44
35 45
37 46
33 47
28 48
18 49
1 36
